"label","id_occupation"
"certified legal secretary","0264b794-3771-47aa-a675-78bf13b62ee7"
"collection legal assistant","0264b794-3771-47aa-a675-78bf13b62ee7"
"legal administrative assistant","0264b794-3771-47aa-a675-78bf13b62ee7"
"legal administrative secretary","0264b794-3771-47aa-a675-78bf13b62ee7"
"petroleum pump system operator","026a5233-cad9-4b1d-8852-22c2685ab34e"
"protective gear manufacturer","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"manufacturer of protective equipment","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"manufacturer of safety clothing","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"protective clothes manufacturer","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"manufacturer of protective clothing","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"protective clothing apparel manufacturer","029a5b78-4d1c-4cf9-a2d2-bb8d8729b8a3"
"coater operator","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coater technician","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coater","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating and embossing operator","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating machine operative","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coater adjuster","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating machine technician","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating and baking operator","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating machine operator","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coating and embossing unit operator","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"coater associate","02b5b7b0-b856-4ac7-924c-8c35c7880b2a"
"manager of aquaculture hatchery","02bd7cac-8263-4425-b03d-19001ffe8787"
"aquaculture hatchery supervisor","02bd7cac-8263-4425-b03d-19001ffe8787"
"aquaculture hatchery manager","02bd7cac-8263-4425-b03d-19001ffe8787"
"fish farm hatchery supervisor","02bd7cac-8263-4425-b03d-19001ffe8787"
"mechanical gearing  machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"mechatronic gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"automotive gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"electrical gearing machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"auto machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"mechatronic gearing machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"automotive gearing machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"gear change machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"electrical gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"mechanical gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"auto change machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"precision gear machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"precision gearing machinist","02d4f153-8e43-444d-8bd4-8171d49eab12"
"director of rooms","02e19186-458f-40eb-9e78-31c656d12ac7"
"front desk manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"rooms and reservations manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"reservations manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"reception manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"front office manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"rooms division manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"rooms manager","02e19186-458f-40eb-9e78-31c656d12ac7"
"head receptionist","02e19186-458f-40eb-9e78-31c656d12ac7"
"painter of ceramic articles","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic designer & painter","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"decorator of ceramics","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic painter & decorator","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic designer and painter","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic artist","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramics painter","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic painter and decorator","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic painter","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"ceramic decorator","02e94cd6-8e6d-4e9b-b695-edb460c70528"
"broadcast engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecommunications designer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecommunications technologist","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"communications designer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecommunications engineers","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"communications engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"transmission engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecoms engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecom engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"telecommunications engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"information systems engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"radio engineer","02eb0ae6-ecdd-4602-9c8e-60ffe6dbe1e2"
"instructor in adult literacy and numeracy","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"teacher of adult literacy and numeracy","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"adult literacy instructor","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"adult literacy teacher","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"adult literacy lecturer","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"literacy tutor","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"teacher of adult literacy","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"skills for life teacher","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"adult literacy and numeracy instructor","02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a"
"footwear quality executive","02f26b2f-879c-4811-8381-65e8dd3f4a16"
"footwear quality assurance manager","02f26b2f-879c-4811-8381-65e8dd3f4a16"
"footwear quality control manager","02f26b2f-879c-4811-8381-65e8dd3f4a16"
"footwear quality coordinator","02f26b2f-879c-4811-8381-65e8dd3f4a16"
"footwear quality manager","02f26b2f-879c-4811-8381-65e8dd3f4a16"
"fire sprinkler fitter","02ff199e-38b3-45fd-b659-68846cfeeb92"
"fire safety system fitter","02ff199e-38b3-45fd-b659-68846cfeeb92"
"fire protection system fitter","02ff199e-38b3-45fd-b659-68846cfeeb92"
"fire safety system installer","02ff199e-38b3-45fd-b659-68846cfeeb92"
"sprinkler technician","02ff199e-38b3-45fd-b659-68846cfeeb92"
"sprinkler system fitter","02ff199e-38b3-45fd-b659-68846cfeeb92"
"fire protection system installer","02ff199e-38b3-45fd-b659-68846cfeeb92"
"irrigation technician","02ff199e-38b3-45fd-b659-68846cfeeb92"
"sprinkler installer","02ff199e-38b3-45fd-b659-68846cfeeb92"
"electronic and telecommunications equipment and parts logistics manager","032d4115-03ec-49c9-853d-678f8a41969b"
"electronic and telecommunications equipment and parts supply chain manager","032d4115-03ec-49c9-853d-678f8a41969b"
"electronic and telecommunications equipment and parts supply chain planner","032d4115-03ec-49c9-853d-678f8a41969b"
"electronic and telecommunications equipment and parts distribution manager","032d4115-03ec-49c9-853d-678f8a41969b"
"graduate electronic and telecommunications equipment and parts distribution manager","032d4115-03ec-49c9-853d-678f8a41969b"
"senior electronic and telecommunications equipment and parts distribution manager","032d4115-03ec-49c9-853d-678f8a41969b"
"trainee electronic and telecommunications equipment and parts distribution manager","032d4115-03ec-49c9-853d-678f8a41969b"
"assistant electronic and telecommunications equipment and parts distribution manager","032d4115-03ec-49c9-853d-678f8a41969b"
"electronic and telecommunications equipment and parts distribution planner","032d4115-03ec-49c9-853d-678f8a41969b"
"electronic and telecommunications equipment and parts logistics planner","032d4115-03ec-49c9-853d-678f8a41969b"
"teacher in special educational needs in secondary schools","034cad59-e666-4770-a7ef-a337257f8072"
"special educational needs teacher high school","034cad59-e666-4770-a7ef-a337257f8072"
"high school special education teacher","034cad59-e666-4770-a7ef-a337257f8072"
"secondary school SEN teacher","034cad59-e666-4770-a7ef-a337257f8072"
"secondary school special educational needs teacher","034cad59-e666-4770-a7ef-a337257f8072"
"high school special needs teacher","034cad59-e666-4770-a7ef-a337257f8072"
"special educational needs teacher in high school","034cad59-e666-4770-a7ef-a337257f8072"
"secondary school special education teacher","034cad59-e666-4770-a7ef-a337257f8072"
"high school SEN teacher","034cad59-e666-4770-a7ef-a337257f8072"
"high school special educational needs teacher","034cad59-e666-4770-a7ef-a337257f8072"
"live event production manager","03632d98-0ae3-4dd2-941c-3b48de9a0219"
"performance production manager","03632d98-0ae3-4dd2-941c-3b48de9a0219"
"theatre production manager","03632d98-0ae3-4dd2-941c-3b48de9a0219"
"theater production manager","03632d98-0ae3-4dd2-941c-3b48de9a0219"
"film production manager","03632d98-0ae3-4dd2-941c-3b48de9a0219"
"metal development managers","0368c4d4-94cf-4168-a84d-283a25880e0d"
"facility manager","0368c4d4-94cf-4168-a84d-283a25880e0d"
"metal engineer","0368c4d4-94cf-4168-a84d-283a25880e0d"
"operations manager","0368c4d4-94cf-4168-a84d-283a25880e0d"
"metal development engineers","0368c4d4-94cf-4168-a84d-283a25880e0d"
"development engineer","0368c4d4-94cf-4168-a84d-283a25880e0d"
"metal planning engineer","0368c4d4-94cf-4168-a84d-283a25880e0d"
"plant manager","0368c4d4-94cf-4168-a84d-283a25880e0d"
"metal production manager","0368c4d4-94cf-4168-a84d-283a25880e0d"
"metal development experts","0368c4d4-94cf-4168-a84d-283a25880e0d"
"site manager","0368c4d4-94cf-4168-a84d-283a25880e0d"
"light aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"piston aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"military aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"civilian aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"plane engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"civilian aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"airplane engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"jet aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"aeroplane engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"aeroplane engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"military aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"jet aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"airplane engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"helicopter engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"piston aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"rotary aircraft engine assembler","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"rotary aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"helicopter engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"plane engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"light aircraft engine builder","036dc42f-bd4d-4533-a3cc-fcd313227ce3"
"drilling & blasting engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"mine engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"drilling and blasting engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"mine planning engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"quarry engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"explosives engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"drilling and blasting supervisor","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"drill and blast engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"quarry manager","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"mining engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"drill & blast engineer","03b2f112-a891-461d-a8d4-effb9dcf2df6"
"audiology shop manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"hearing aid shop manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"audiology retail service manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"audiology centre manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"audiology equipment shop manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"retail audiologist","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"audiology equipment retail  manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"audiology sales manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"hearing help shop manager","03b55cb5-9735-4582-8e20-2b1cb76635cb"
"hardware, paint and glass specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware and paint specialized seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware and paint DIY specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"paint and accessories salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware, paint and glass salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"home decorating salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"glass and mirror specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"home decorating specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"paint and accessories specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware and paint do it yourself specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware and paint DIY salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware specialised seller","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"glass and mirror salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"hardware and paint do it yourself salesperson","03b9d7c4-9590-4e0d-97a7-470254e165d4"
"primary school music teacher","03d79393-7b30-4159-945b-01963eddd302"
"primary school educator","03d79393-7b30-4159-945b-01963eddd302"
"educator in primary school","03d79393-7b30-4159-945b-01963eddd302"
"primary education teacher","03d79393-7b30-4159-945b-01963eddd302"
"teacher in a primary school","03d79393-7b30-4159-945b-01963eddd302"
"music teacher primary school","03d79393-7b30-4159-945b-01963eddd302"
"educator in primary education","03d79393-7b30-4159-945b-01963eddd302"
"teacher in primary education","03d79393-7b30-4159-945b-01963eddd302"
"elementary school teacher","03d79393-7b30-4159-945b-01963eddd302"
"primary education professional","03d79393-7b30-4159-945b-01963eddd302"
"tram driver","03e02554-15d1-4697-960c-8909e7d36f7e"
"light rail vehicle driver","03e02554-15d1-4697-960c-8909e7d36f7e"
"light rail train driver","03e02554-15d1-4697-960c-8909e7d36f7e"
"driver of light rail trains","03e02554-15d1-4697-960c-8909e7d36f7e"
"driver of trams","03e02554-15d1-4697-960c-8909e7d36f7e"
"metro train driver","03e02554-15d1-4697-960c-8909e7d36f7e"
"container equipment assembly supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment sub assembler supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment assembly line senior operative","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment assembly line supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment assembly line machine supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment machine assembler supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment machine assembly supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment bench precision supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment electronic supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment assembly line senior operator","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment supervisor worker","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment production line supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment mechanical assembler supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment final supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"container equipment manufacturing assembler supervisor","040f62f5-d570-4d3f-b732-c8ea4afc2738"
"clothing warehouse representatives","040fcfa5-24be-43eb-afd5-828297175b16"
"warehouse person for clothing","040fcfa5-24be-43eb-afd5-828297175b16"
"clothing warehouse workers","040fcfa5-24be-43eb-afd5-828297175b16"
"clothing warehouse operators","040fcfa5-24be-43eb-afd5-828297175b16"
"warehouse operators for clothing","040fcfa5-24be-43eb-afd5-828297175b16"
"clothing warehouse operatives","040fcfa5-24be-43eb-afd5-828297175b16"
"fashion warehouse operative","040fcfa5-24be-43eb-afd5-828297175b16"
"communications assistant","044d78cc-f62f-4532-83a5-8e04f2889652"
"administrative office assistant","044d78cc-f62f-4532-83a5-8e04f2889652"
"administrative office worker","044d78cc-f62f-4532-83a5-8e04f2889652"
"clerical assistant","044d78cc-f62f-4532-83a5-8e04f2889652"
"office clerk","044d78cc-f62f-4532-83a5-8e04f2889652"
"office administrator","044d78cc-f62f-4532-83a5-8e04f2889652"
"executive administrative assistant","044d78cc-f62f-4532-83a5-8e04f2889652"
"general office clerk","044d78cc-f62f-4532-83a5-8e04f2889652"
"administrative assistant","044d78cc-f62f-4532-83a5-8e04f2889652"
"grinding machine attendant","0458929a-f6c9-40ed-8ce3-caa9f03a6b5b"
"coffee grinder","0458929a-f6c9-40ed-8ce3-caa9f03a6b5b"
"grinder operator","0458929a-f6c9-40ed-8ce3-caa9f03a6b5b"
"medical administrative assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"health services administrative assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"medical institution administrative assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"PA","045f05f2-4ff8-46b2-9d08-e12a81657498"
"medical institution personal assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"secretary in medical institution","045f05f2-4ff8-46b2-9d08-e12a81657498"
"healthcare assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"medical assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"healthcare secretary","045f05f2-4ff8-46b2-9d08-e12a81657498"
"personal assistant","045f05f2-4ff8-46b2-9d08-e12a81657498"
"medical PA","045f05f2-4ff8-46b2-9d08-e12a81657498"
"medical receptionist","045f05f2-4ff8-46b2-9d08-e12a81657498"
"administrative assistant in medical institution","045f05f2-4ff8-46b2-9d08-e12a81657498"
"system security administrator","0464b062-cea6-4164-b10d-956c61956ae7"
"information security administrator","0464b062-cea6-4164-b10d-956c61956ae7"
"network security administrator","0464b062-cea6-4164-b10d-956c61956ae7"
"ICT security administrator","0464b062-cea6-4164-b10d-956c61956ae7"
"ICT security administrators","0464b062-cea6-4164-b10d-956c61956ae7"
"IT security administrator","0464b062-cea6-4164-b10d-956c61956ae7"
"CISO","0464b062-cea6-4164-b10d-956c61956ae7"
"bricklayer supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"bricksetter supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"brickwork supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"brick laying supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"bricklaying supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"brickmason supervisor","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"foreman bricklayer","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
"bricklayer foreman","046574a1-9bb3-4a80-8a7b-83dc7db1dae2"
